Time,UAV_X,UAV_Y,UAV_Z,UAV_quat_0,UAV_quat_1,UAV_quat_2,UAV_quat_3,UAV_v_bx,UAV_v_by,UAV_v_bz,UAV_w_bx,UAV_w_by,UAV_w_bz,Payload_X,Payload_Y,Payload_Z,Swing_Deg_X,Swing_Deg_Y,SwingVel_DegS_X,SwingVel_DegS_Y,Policy_a0,Policy_a1,Policy_a2,Policy_a3,Env_raw_a0,Env_raw_a1,Env_raw_a2,Env_raw_a3,Env_clamp_a0,Env_clamp_a1,Env_clamp_a2,Env_clamp_a3,Thrust_Cmd,Moment_Cmd_X,Moment_Cmd_Y,Moment_Cmd_Z
0.16666666666666666,21.499249,-13.984833,1.2029871,0.9934817,-0.03920871,-0.0017780677,-0.10702098,-0.037910726,0.17822967,0.691825,0.78495806,-0.28856155,-1.2064697,21.499796,-13.999798,0.40312722,-0.03920529,1.0718558,0.4917738,15.824957,57.04126,-0.34827575,-18.316069,23.579247,57.04126,-0.34827575,-18.316069,23.579247,1.0,-0.34827575,-1.0,1.0,33.524375915527344,-0.1393103,-0.4,0.4
0.18333333333333332,21.499329,-13.980637,1.2155033,0.99285513,-0.029878749,-0.0021133386,-0.11550547,-0.04579293,0.20496342,0.7901672,1.2209448,0.25634646,-0.96267486,21.499744,-13.999581,0.41572782,-0.029779626,1.356944,0.56553984,17.10529,0.7044142,3.2432687,108.16392,9.808987,0.7044142,3.2432687,108.16392,9.808987,0.7044142,1.0,1.0,1.0,28.56970977783203,0.4,0.4,0.4
0.2,21.499395,-13.976359,1.2263985,0.9919032,-0.021748658,0.0020573568,-0.12510249,-0.059209384,0.22244668,0.62327397,0.7999744,0.7720306,-1.2037793,21.49969,-13.999341,0.42672876,-0.021036983,1.6461655,0.5245586,17.35329,-72.38415,-56.972275,39.29964,-124.2645,-72.38415,-56.972275,39.29964,-124.2645,-1.0,-1.0,1.0,-1.0,0.0,-0.4,0.4,-0.4
0.21666666666666667,21.49947,-13.9720955,1.2345655,0.9904619,-0.01741215,0.004239129,-0.1366167,-0.0664932,0.23127356,0.4573353,0.3771463,0.2157465,-1.4457221,21.499628,-13.999102,0.4350215,-0.011338114,1.9345405,0.58193207,17.3025,-93.0894,-28.521635,-45.116,-40.213,-93.0894,-28.521635,-45.116,-40.213,-1.0,-1.0,-1.0,-1.0,0.0,-0.4,-0.4,-0.4
0.23333333333333334,21.499542,-13.967824,1.2400093,0.9890209,-0.010899909,0.008319909,-0.14713807,-0.07477103,0.23967573,0.2906941,0.8200451,0.74780977,-1.2002312,21.499567,-13.99886,0.44061178,-0.0017758493,2.2233748,0.57373583,17.33006,-112.175514,3.803052,19.644884,182.5037,-112.175514,3.803052,19.644884,182.5037,-1.0,1.0,1.0,1.0,0.0,0.4,0.4,0.4
0.25,21.499615,-13.96356,1.2427248,0.987748,-0.0064248466,0.010332886,-0.15558203,-0.076554075,0.24260741,0.12444195,0.39604217,0.19144572,-0.9565366,21.499508,-13.998618,0.44349325,0.007649812,2.5116503,0.56553966,17.296528,-128.32166,-77.544205,-82.8673,29.549171,-128.32166,-77.544205,-82.8673,29.549171,-1.0,-1.0,-1.0,1.0,0.0,-0.4,-0.4,0.4
0.26666666666666666,21.499697,-13.959314,1.242709,0.9867447,-0.0061969995,0.008394077,-0.16194451,-0.07600758,0.24339035,-0.039399482,-0.038398735,-0.3563158,-0.7137589,21.499456,-13.998376,0.44366324,0.017212076,2.79869,0.57373583,17.222383,-161.53694,-81.58932,-11.582063,18.520987,-161.53694,-81.58932,-11.582063,18.520987,-1.0,-1.0,-1.0,1.0,0.0,-0.4,-0.4,0.4
0.2833333333333333,21.49977,-13.955078,1.2399691,0.9859918,-0.00912555,0.0092223305,-0.16628838,-0.07655488,0.24557024,-0.20129041,-0.4658118,0.17880858,-0.47043645,21.499418,-13.998132,0.44112873,0.025135096,3.0849793,0.47538117,17.177351,-185.01027,-75.13139,118.5574,21.349257,-185.01027,-75.13139,118.5574,21.349257,-1.0,-1.0,1.0,1.0,0.0,-0.4,0.4,0.4
0.3,21.499823,-13.950849,1.2345076,0.98493534,-0.014798932,0.015041871,-0.17163028,-0.07409993,0.25236893,-0.36200508,-0.8873474,0.71717584,-0.71259147,21.499382,-13.997888,0.4358921,0.031555474,3.3708668,0.38522264,17.153248,-135.77605,-35.12461,11.3602495,-47.47926,-135.77605,-35.12461,11.3602495,-47.47926,-1.0,-1.0,1.0,-1.0,0.0,-0.4,0.4,-0.4
0.31666666666666665,21.499884,-13.946613,1.2263184,0.9835034,-0.019070202,0.018390184,-0.17893907,-0.0702637,0.2626561,-0.5235366,-0.4541977,0.1926821,-0.9545811,21.499342,-13.997635,0.4279472,0.03879548,3.6566331,0.43440026,17.14598,-73.43311,91.82903,-124.12562,-20.8191,-73.43311,91.82903,-124.12562,-20.8191,-1.0,1.0,-1.0,-1.0,0.0,0.4,-0.4,-0.4
0.3333333333333333,21.499958,-13.942391,1.2153982,0.9822178,-0.025889466,0.017713087,-0.18510592,-0.07057602,0.27707857,-0.6833776,-0.88795847,-0.34377867,-0.711283,21.499302,-13.997376,0.41729027,0.04699171,3.9411213,0.4917738,17.06929,-59.09114,-1.6271843,-105.03316,111.55423,-59.09114,-1.6271843,-105.03316,111.55423,-1.0,-1.0,-1.0,1.0,0.0,-0.4,-0.4,0.4
0.35,21.500048,-13.938169,1.2017484,0.9813503,-0.03179154,0.012445612,-0.18917152,-0.07860845,0.294443,-0.8431292,-0.4675786,-0.86944175,-0.46722865,21.49927,-13.997113,0.40392336,0.055734355,4.2254324,0.52455866,17.058662,-46.5739,108.64407,-15.089645,94.43165,-46.5739,108.64407,-15.089645,94.43165,-1.0,1.0,-1.0,1.0,0.0,0.4,-0.4,0.4
0.36666666666666664,21.50012,-13.933951,1.1853753,0.9807089,-0.03901097,0.009805653,-0.19129029,-0.08676078,0.317428,-1.0013362,-0.89680076,-0.33181533,-0.22360569,21.49924,-13.996853,0.38785276,0.062974356,4.5096426,0.43440005,17.05261,-50.47117,-14.014723,147.13054,125.494095,-50.47117,-14.014723,147.13054,125.494095,-1.0,-1.0,1.0,1.0,0.0,-0.4,0.4,0.4
0.3833333333333333,21.500326,-13.929436,1.1701516,0.98043996,-0.04349219,0.011475603,-0.19160938,-0.08548671,0.340121,-0.8503117,-0.45654264,0.23735629,0.020041244,21.49923,-13.9962845,0.37295032,0.0785472,4.7932787,0.9343707,17.018164,51.7532,136.1707,57.058,74.32064,51.7532,136.1707,57.058,74.32064,1.0,1.0,1.0,1.0,33.524375915527344,0.4,0.4,0.4
0.4,21.50075,-13.924496,1.157357,0.980726,-0.04480142,0.01056736,-0.18988846,-0.0837893,0.35767573,-0.7017274,-0.026510172,-0.27443433,0.2630875,21.499228,-13.995283,0.36049655,0.109009884,5.0764155,1.8277608,16.988209,31.451872,27.686014,-109.252846,28.514753,31.451872,27.686014,-109.252846,28.514753,1.0,1.0,-1.0,1.0,33.524375915527344,0.4,-0.4,0.4
0.4166666666666667,21.50138,-13.919132,1.1469878,0.98133296,-0.048656605,0.005837916,-0.18596776,-0.085971326,0.3761538,-0.5511101,-0.45392036,-0.7966979,0.50501513,21.499237,-13.993823,0.3504852,0.15354285,5.357138,2.6719775,16.843355,4.388403,-41.59786,-66.316216,25.319454,4.388403,-41.59786,-66.316216,25.319454,1.0,-1.0,-1.0,1.0,33.524375915527344,-0.4,-0.4,0.4
0.43333333333333335,21.502054,-13.913649,1.1351842,0.9823461,-0.05023128,0.0031175176,-0.180175,-0.088075764,0.39517578,-0.71216816,-0.01175034,-0.254622,0.74760264,21.499256,-13.992238,0.33905882,0.20039816,5.6376467,2.8113189,16.83051,-35.93268,96.656746,77.98358,26.775806,-35.93268,96.656746,77.98358,26.775806,-1.0,1.0,1.0,1.0,0.0,0.4,0.4,0.4
0.45,21.502821,-13.90779,1.1245159,0.98304343,-0.053899802,-0.0014414843,-0.17526628,-0.09172764,0.41527182,-0.5612721,-0.43792504,-0.77688974,0.50343245,21.499289,-13.990263,0.32878622,0.25299105,5.9171925,3.1555731,16.772745,78.040215,-33.069206,-49.34963,-8.706426,78.040215,-33.069206,-49.34963,-8.706426,1.0,-1.0,-1.0,-1.0,33.524375915527344,-0.4,-0.4,-0.4
0.4666666666666667,21.503674,-13.901375,1.1162719,0.9839742,-0.05527064,-0.0038784628,-0.16948394,-0.09421367,0.4352827,-0.4115709,0.008810793,-0.21257687,0.7460253,21.499338,-13.987746,0.32095987,0.31050193,6.197979,3.4506528,16.847189,89.79367,147.53061,146.97215,23.863565,89.79367,147.53061,146.97215,23.863565,1.0,1.0,1.0,1.0,33.524375915527344,0.4,0.4,0.4
0.48333333333333334,21.504595,-13.894382,1.1104455,0.9848783,-0.05338797,-0.008967653,-0.16457191,-0.09658188,0.45283467,-0.26520982,0.44254643,-0.721933,0.50180405,21.499424,-13.984666,0.31557316,0.37033546,6.479877,3.5900114,16.91388,31.689419,2.0994976,-16.883036,-5.742342,31.689419,2.0994976,-16.883036,-5.742342,1.0,1.0,-1.0,-1.0,33.524375915527344,0.4,-0.4,-0.4
0.5,21.505507,-13.886832,1.1070428,0.98583156,-0.05277903,-0.011325726,-0.15881458,-0.09918955,0.46924275,-0.11743721,0.027531596,-0.16239928,0.7434508,21.499535,-13.980993,0.31262612,0.4277104,6.7594566,3.442497,16.774776,26.590729,-41.45615,196.8355,17.252132,26.590729,-41.45615,196.8355,17.252132,1.0,-1.0,1.0,1.0,33.524375915527344,-0.4,0.4,0.4
0.5166666666666666,21.506397,-13.87913,1.102205,0.9867362,-0.049596224,-0.009522824,-0.15427616,-0.10070198,0.48577982,-0.2829956,0.46279243,0.38260168,0.50087535,21.499657,-13.977165,0.30826333,0.4827635,7.038923,3.303185,16.767967,-31.551205,2.7968974,63.356396,-8.429184,-31.551205,2.7968974,63.356396,-8.429184,-1.0,1.0,1.0,-1.0,0.0,0.4,0.4,-0.4
0.5333333333333333,21.507284,-13.871053,1.0985038,0.98719764,-0.048492968,-0.009618723,-0.15164629,-0.10265357,0.5002712,-0.13650474,0.030111456,-0.13582335,0.2574349,21.499807,-13.9728565,0.3050431,0.5354946,7.3109827,3.1638675,16.323593,91.64241,-45.390503,-82.63969,-25.076408,91.64241,-45.390503,-82.63969,-25.076408,1.0,-1.0,-1.0,-1.0,33.524375915527344,-0.4,-0.4,-0.4
0.55,21.508139,-13.862464,1.0972326,0.9879083,-0.045199454,-0.0075189397,-0.14811374,-0.105242915,0.5160853,0.008150082,0.4700855,0.43073285,0.50135523,21.500002,-13.96788,0.3042503,0.58276176,7.5719075,2.836028,15.655488,80.9506,2.9843276,43.278618,24.827583,80.9506,2.9843276,43.278618,24.827583,1.0,1.0,1.0,1.0,33.524375915527344,0.4,0.4,0.4
0.5666666666666667,21.508987,-13.85342,1.0983906,0.98835456,-0.043972038,-0.007230992,-0.14549704,-0.106035136,0.52974504,0.15430515,0.037072893,-0.08750537,0.25792548,21.500254,-13.962222,0.30587187,0.6255212,7.816583,2.5655649,14.680537,13.332261,-45.34413,-118.203094,-30.848925,13.332261,-45.34413,-118.203094,-30.848925,1.0,-1.0,-1.0,-1.0,33.524375915527344,-0.4,-0.4,-0.4
0.5833333333333334,21.50983,-13.843935,1.1019772,0.9887374,-0.04692137,-0.010663091,-0.141714,-0.10371312,0.5417007,0.30522642,-0.39134198,-0.60830164,0.5000196,21.500555,-13.955851,0.30989826,0.6643191,8.041741,2.3278747,13.509492,12.528639,-9.626442,-29.16388,2.0309591,12.528639,-9.626442,-29.16388,2.0309591,1.0,-1.0,-1.0,1.0,33.524375915527344,-0.4,-0.4,0.4
0.6,21.510662,-13.834327,1.1041296,0.9890659,-0.047701392,-0.012133038,-0.13901792,-0.10671407,0.5576112,0.14372258,0.047313474,-0.06696146,0.25712818,21.500872,-13.949295,0.31249446,0.7012047,8.262608,2.213137,13.251971,-9.75588,145.63571,146.33073,-14.226487,-9.75588,145.63571,146.33073,-14.226487,-1.0,1.0,1.0,-1.0,0.0,0.4,0.4,-0.4
0.6166666666666667,21.51144,-13.824347,1.107426,0.98948973,-0.049554203,-0.008764664,-0.1355639,-0.11109931,0.57071817,0.29380614,-0.37430072,0.48870927,0.50019455,21.501244,-13.942171,0.31621587,0.73030365,8.469373,1.7459356,12.40591,14.869348,-2.7483933,32.758194,8.063957,14.869348,-2.7483933,32.758194,8.063957,1.0,-1.0,1.0,1.0,33.524375915527344,-0.4,0.4,0.4
0.6333333333333333,21.512209,-13.814239,1.1092837,0.98982745,-0.049948905,-0.007854269,-0.13298507,-0.112311974,0.5876286,0.13129066,0.048897553,-0.047090195,0.2570652,21.501625,-13.93486,0.3185001,0.7580365,8.671965,1.6639708,12.155513,-3.3561323,170.46143,-124.46819,-40.72931,-3.3561323,170.46143,-124.46819,-40.72931,-1.0,1.0,-1.0,-1.0,0.0,0.4,-0.4,-0.4
0.65,21.512983,-13.8037405,1.1122767,0.9904236,-0.047375984,-0.0116304895,-0.12915577,-0.1102627,0.6054921,0.2761636,0.48127103,-0.5571386,0.49916807,21.502058,-13.926954,0.32189786,0.7824908,8.859803,1.4672576,11.270312,7.876555,8.554449,-29.66199,3.7283552,7.876555,8.554449,-29.66199,3.7283552,1.0,1.0,-1.0,1.0,33.524375915527344,0.4,-0.4,0.4
0.6666666666666666,21.513685,-13.792757,1.1177015,0.99081206,-0.046172854,-0.012821363,-0.12647131,-0.113136075,0.62034166,0.42288882,0.06254357,0.0020045638,0.2555931,21.502562,-13.918249,0.32768396,0.7966989,9.024983,0.8524882,9.910811,1.7824376,-40.904465,157.14742,-24.391575,1.7824376,-40.904465,157.14742,-24.391575,1.0,-1.0,1.0,-1.0,33.524375915527344,-0.4,0.4,-0.4
0.6833333333333333,21.514301,-13.781291,1.1255615,0.9910389,-0.043296676,-0.009595553,-0.12599601,-0.12307911,0.6370808,0.5671869,0.37263954,0.56581247,0.012698203,21.503134,-13.908725,0.3358554,0.79984117,9.165817,0.18853424,8.45003,20.424694,0.7000958,13.626038,-27.66327,20.424694,0.7000958,13.626038,-27.66327,1.0,0.7000958,1.0,-1.0,33.524375915527344,0.28003833,0.4,-0.4
0.7,21.51488,-13.769385,1.1358539,0.9908911,-0.04268865,-0.008258543,-0.12745304,-0.13065873,0.6491132,0.71382326,-0.05767348,0.045443177,-0.23008208,21.503782,-13.898368,0.34639853,0.79478633,9.2781925,-0.30328986,6.742515,35.123573,-23.554272,-118.266304,-46.779976,35.123573,-23.554272,-118.266304,-46.779976,1.0,-1.0,-1.0,-1.0,33.524375915527344,-0.4,-0.4,-0.4
0.7166666666666667,21.515432,-13.757051,1.1485784,0.9909055,-0.04085014,-0.011348881,-0.12770559,-0.13028643,0.6655891,0.85928804,0.37355453,-0.46578383,0.013384257,21.504501,-13.8871765,0.35930794,0.7829007,9.361113,-0.7131385,4.975204,52.746277,77.15792,-10.7226715,11.798655,52.746277,77.15792,-10.7226715,11.798655,1.0,1.0,-1.0,1.0,33.524375915527344,0.4,-0.4,0.4
0.7333333333333333,21.515911,-13.744304,1.163742,0.9907391,-0.040412705,-0.011867472,-0.129081,-0.13793738,0.6769877,1.0068072,-0.048352994,0.09049158,-0.23003343,21.505293,-13.875138,0.3745844,0.7604956,9.412618,-1.3443052,3.090305,25.139837,-11.487611,150.56761,-32.709713,25.139837,-11.487611,150.56761,-32.709713,1.0,-1.0,1.0,-1.0,33.524375915527344,-0.4,0.4,-0.4
0.75,21.516304,-13.731133,1.1813468,0.9904241,-0.03748883,-0.008066834,-0.13262522,-0.15852751,0.69336915,1.1504396,0.39251477,0.65500754,-0.4726721,21.506151,-13.862247,0.39222956,0.72716147,9.432904,-2.000048,1.2171935,51.030376,80.78327,63.99277,-23.13343,51.030376,80.78327,63.99277,-23.13343,1.0,1.0,1.0,-1.0,33.524375915527344,0.4,0.4,-0.4
0.7666666666666666,21.516674,-13.717578,1.2013905,0.98990864,-0.031219268,-0.006849734,-0.13805531,-0.17482641,0.7175435,1.2887414,0.8273944,0.13921519,-0.7147131,21.507084,-13.848506,0.41223544,0.68686026,9.419403,-2.418072,-0.81007,49.25777,34.534454,-54.137707,-12.408908,49.25777,34.534454,-54.137707,-12.408908,1.0,1.0,-1.0,-1.0,33.524375915527344,0.4,-0.4,-0.4
0.7833333333333333,21.517012,-13.703708,1.2238835,0.9895643,-0.020984499,-0.003740507,-0.1425064,-0.19838437,0.75104475,1.4207416,1.2700051,0.69468206,-0.47074023,21.50808,-13.833912,0.4346011,0.6397288,9.366858,-2.8278885,-3.1527326,16.71043,5.905295,89.90351,133.04337,16.71043,5.905295,89.90351,133.04337,1.0,1.0,1.0,1.0,33.524375915527344,0.4,0.4,0.4
0.8,21.517347,-13.689776,1.244943,0.98891616,-0.012828505,-0.002663881,-0.14789587,-0.21381842,0.7745475,1.2440422,0.83889574,0.14178249,-0.71288097,21.509092,-13.819099,0.45550793,0.5912317,9.302899,-2.9098246,-3.8374898,-31.814169,-28.373642,-17.447657,-43.274117,-31.814169,-28.373642,-17.447657,-43.274117,-1.0,-1.0,-1.0,-1.0,0.0,-0.4,-0.4,-0.4
0.8166666666666667,21.517677,-13.675858,1.2632794,0.9883018,-0.007856854,0.0010514831,-0.152304,-0.23265976,0.7851564,1.0720211,0.41594866,0.6675909,-0.46981013,21.510109,-13.804283,0.47369114,0.5420519,9.237777,-2.9507873,-3.907356,-92.862274,-21.612217,117.804436,142.82701,-92.862274,-21.612217,117.804436,142.82701,-1.0,-1.0,1.0,1.0,0.0,-0.4,0.4,0.4
0.8333333333333334,21.517988,-13.661943,1.2788948,0.9874185,-0.005674534,0.009658167,-0.15773107,-0.25813714,0.7860669,0.9030843,-0.0027862526,1.1986265,-0.71345013,21.511122,-13.789462,0.48915318,0.49177966,9.171974,-3.0163352,-3.9481542,-163.04652,-18.98907,15.996571,-4.6441636,-163.04652,-18.98907,15.996571,-4.6441636,-1.0,-1.0,1.0,-1.0,0.0,-0.4,0.4,-0.4
0.85,21.51831,-13.648026,1.2917833,0.98663753,-0.0019915781,0.015762566,-0.16215387,-0.27122274,0.7906553,0.7316533,0.43443862,0.66335696,-0.46951252,21.512136,-13.774644,0.50189114,0.44219086,9.106599,-2.9753277,-3.9225194,-197.01164,16.873629,-96.015564,96.52944,-197.01164,16.873629,-96.015564,96.52944,-1.0,1.0,-1.0,1.0,0.0,0.4,-0.4,0.4
0.8666666666666667,21.51864,-13.634124,1.301942,0.98621345,-0.0007746778,0.017692097,-0.16452798,-0.27157038,0.79110104,0.56531554,0.0029029385,0.11717062,-0.22610827,21.513144,-13.759825,0.5118983,0.3936952,9.04013,-2.9097388,-3.9881513,-248.9135,-39.858418,-69.62012,15.803163,-248.9135,-39.858418,-69.62012,15.803163,-1.0,-1.0,-1.0,1.0,0.0,-0.4,-0.4,0.4
0.8833333333333333,21.518957,-13.620222,1.3093768,0.9855566,-0.002716779,0.022376364,-0.16783936,-0.27558294,0.78778136,0.4039463,-0.4212865,0.65138876,-0.4698014,21.514145,-13.744996,0.5191818,0.34465343,8.972912,-2.9425066,-4.033069,-299.75507,-38.118313,16.330091,-6.5411134,-299.75507,-38.118313,16.330091,-6.5411134,-1.0,-1.0,1.0,-1.0,0.0,-0.4,0.4,-0.4
0.9,21.519281,-13.60634,1.3140839,0.9850678,-0.008540022,0.02543098,-0.1700636,-0.27246523,0.78475744,0.2489632,-0.8524031,0.11056265,-0.2272619,21.51515,-13.730176,0.5237374,0.29588512,8.904877,-2.9260986,-4.082107,-274.7807,-1.7905017,-105.67855,77.80039,-274.7807,-1.7905017,-105.67855,77.80039,-1.0,-1.0,-1.0,1.0,0.0,-0.4,-0.4,0.4
0.9166666666666666,21.519617,-13.592459,1.3160616,0.9850156,-0.013332249,0.023819603,-0.17029154,-0.26407847,0.78849447,0.09377037,-0.42641795,-0.42109412,0.01625565,21.516153,-13.715353,0.52556515,0.24807325,8.836646,-2.8687117,-4.0938373,-262.22845,62.726818,-42.591557,33.70438,-262.22845,62.726818,-42.591557,33.70438,-1.0,1.0,-1.0,1.0,0.0,0.4,-0.4,0.4
0.9333333333333333,21.519943,-13.57858,1.3153166,0.9851977,-0.019436631,0.024725674,-0.16851193,-0.25541645,0.7949708,-0.059313178,-0.8508854,0.11195503,0.25925118,21.517155,-13.700527,0.5246706,0.19971514,8.768014,-2.9014866,-4.117927,-256.7248,-22.379782,54.385426,12.467458,-256.7248,-22.379782,54.385426,12.467458,-1.0,-1.0,1.0,1.0,0.0,-0.4,0.4,0.4
0.95,21.520277,-13.564699,1.3118443,0.9852674,-0.024194397,0.023100724,-0.16771725,-0.2476612,0.8056412,-0.21436724,-0.42561388,-0.4240352,0.016505275,21.51815,-13.685701,0.52105117,0.1523134,8.6995325,-2.8441043,-4.1088862,-183.13826,83.27428,-70.17645,-8.228467,-183.13826,83.27428,-70.17645,-8.228467,-1.0,1.0,-1.0,-1.0,0.0,0.4,-0.4,-0.4
0.9666666666666667,21.520609,-13.550821,1.3056496,0.9853788,-0.030298404,0.023983402,-0.16593742,-0.23986222,0.8193255,-0.3670549,-0.8501441,0.109003946,0.25950164,21.519157,-13.670876,0.5147104,0.10395554,8.6308565,-2.9014714,-4.120559,-169.31299,-20.128923,30.374073,53.568275,-169.31299,-20.128923,30.374073,53.568275,-1.0,-1.0,1.0,1.0,0.0,-0.4,0.4,0.4
0.9833333333333333,21.52094,-13.536942,1.296728,0.9858957,-0.034971047,0.022416882,-0.1621236,-0.22936915,0.83731467,-0.52176505,-0.42399856,-0.42839688,0.5029728,21.520155,-13.656049,0.5056447,0.056280766,8.562263,-2.860486,-4.1156383,-143.38602,130.12436,-89.88189,27.070257,-143.38602,130.12436,-89.88189,27.070257,-1.0,1.0,-1.0,1.0,0.0,0.4,-0.4,0.4
1.0,21.521286,-13.523075,1.285077,0.9867016,-0.04210632,0.016729549,-0.15609907,-0.22284946,0.8599763,-0.671241,-0.853538,-0.9764603,0.74671596,21.521152,-13.641223,0.49384958,0.009562265,8.492782,-2.80311,-4.1688533,-148.76494,-2.7410898,-25.158777,32.677685,-148.76494,-2.7410898,-25.158777,32.677685,-1.0,-1.0,-1.0,1.0,0.0,-0.4,-0.4,0.4
1.0166666666666666,21.521627,-13.509202,1.2707033,0.9877589,-0.04698815,0.013001677,-0.14817339,-0.21475984,0.88556045,-0.8240417,-0.40663767,-0.44177878,0.990508,21.522152,-13.626396,0.47933435,-0.037566043,8.42373,-2.8276982,-4.143104,-175.40729,187.7267,167.0822,27.927683,-175.40729,187.7267,167.0822,27.927683,-1.0,1.0,1.0,1.0,0.0,0.4,0.4,0.4
